Year,usg_apt_id,usg_apt,usg_wac,fg_apt_id,fg_apt,fg_wac,Total
2020,12478,JFK,22,11988,GRU,316,58
2020,12266,IAH,74,13113,LUX,454,22
2020,12478,JFK,22,11888,GEO,350,58
2020,10299,ANC,1,15113,SZX,713,13
2020,14771,SFO,91,14066,PEK,713,60
2020,12478,JFK,22,13165,MAN,493,58
2020,12478,JFK,22,14838,SJO,110,38
2020,11697,FLL,33,12986,LIM,368,63
2020,13303,MIA,33,13269,MGA,153,22
2020,14843,SJU,3,14739,SDQ,224,174
2020,13303,MIA,33,14681,SAP,131,41
2020,14771,SFO,91,12169,HND,736,61
2020,11697,FLL,33,12051,GYE,337,63
2020,12892,LAX,91,13514,MTY,148,2
2020,12478,JFK,22,13744,NRT,736,58
2020,10821,BWI,32,16149,YOW,936,1
2020,11433,DTW,43,13694,NGO,736,13
2020,13303,MIA,33,12010,GUA,127,55
2020,14683,SAT,74,13252,MEX,148,120
2020,13303,MIA,33,13156,MAD,482,63
2020,10397,ATL,34,12010,GUA,127,64
2020,13487,MSP,63,12169,HND,736,58
2020,12892,LAX,91,14066,PEK,713,61
2020,12478,JFK,22,11874,GDL,148,32
2020,12892,LAX,91,13370,MLM,148,28
2020,13303,MIA,33,10711,BOG,327,7
2020,11697,FLL,33,11910,GHB,204,26
2020,13930,ORD,41,15513,UVF,276,7
2020,12478,JFK,22,13180,MBJ,243,58
2020,14771,SFO,91,15092,SYD,802,58
2020,12478,JFK,22,14207,POP,224,58
2020,15016,STL,64,11032,CUN,148,22
2020,13303,MIA,33,12986,LIM,368,61
2020,11433,DTW,43,10920,CDG,427,31
2020,13204,MCO,33,11874,GDL,148,20
2020,10155,ACT,74,13514,MTY,148,1
2020,14893,SMF,91,16229,YVR,906,44
2020,11298,DFW,74,10752,BRU,409,13
2020,12266,IAH,74,12395,ISL,679,13
2020,12478,JFK,22,13744,NRT,736,58
2020,12892,LAX,91,14677,SAL,118,2
2020,12892,LAX,91,14309,PVG,713,61
2020,10721,BOS,13,16215,YTZ,936,204
2020,13204,MCO,33,13605,NAS,204,49
2020,13303,MIA,33,14286,PTY,162,7
2020,12478,JFK,22,13408,MNL,766,43
2020,12892,LAX,91,12169,HND,736,63
2020,12266,IAH,74,11244,CZM,148,18
2020,10299,ANC,1,12699,KIX,736,40
2020,12892,LAX,91,13252,MEX,148,2
2020,13232,MDW,41,16293,ZCL,148,30
2020,14679,SAN,91,14832,SJD,148,63
2020,12892,LAX,91,12010,GUA,127,2
2020,12478,JFK,22,12395,ISL,679,13
2020,12478,JFK,22,13252,MEX,148,58
2020,10299,ANC,1,11160,CSX,713,22
2020,14107,PHX,81,16271,YYZ,936,22
2020,13303,MIA,33,15058,SVO,475,42
2020,13487,MSP,63,14832,SJD,148,58
2020,11298,DFW,74,11244,CZM,148,63
2020,12478,JFK,22,12472,JED,670,22
2020,12892,LAX,91,16271,YYZ,936,238
2020,12892,LAX,91,10971,CGO,713,2
2020,12892,LAX,91,10897,CBR,802,2
2020,14683,SAT,74,11874,GDL,148,61
2020,13930,ORD,41,16271,YYZ,936,52
2020,13204,MCO,33,13252,MEX,148,28
2020,12478,JFK,22,13218,MDE,327,58
2020,12889,LAS,85,16271,YYZ,936,2
2020,12478,JFK,22,13180,MBJ,243,58
2020,12892,LAX,91,12277,ICN,778,2
2020,14771,SFO,91,16229,YVR,906,60
2020,12478,JFK,22,13408,MNL,766,58
2020,13487,MSP,63,13252,MEX,148,58
2020,11292,DEN,82,16271,YYZ,936,55
2020,11697,FLL,33,13218,MDE,327,58
2020,12892,LAX,91,14677,SAL,118,238
2020,12478,JFK,22,13560,MXP,450,58
2020,10721,BOS,13,16078,YHM,936,1
2020,12478,JFK,22,11435,DUB,441,52
2020,13487,MSP,63,16232,YWG,926,34
2020,11697,FLL,33,14012,PAP,238,46
2020,10721,BOS,13,10521,BDA,207,40
2020,13204,MCO,33,16085,YHZ,951,7
2020,14100,PHL,23,13180,MBJ,243,120
2020,12478,JFK,22,13560,MXP,450,58
2020,12892,LAX,91,13744,NRT,736,61
2020,12264,IAD,32,12277,ICN,778,36
2020,10721,BOS,13,11032,CUN,148,52
2020,12892,LAX,91,12010,GUA,127,28
2020,14107,PHX,81,13518,MUC,429,1
2020,12266,IAH,74,12395,ISL,679,7
2020,12191,HOU,74,12990,LIR,110,58
2020,12191,HOU,74,10846,BZE,106,58
2020,13204,MCO,33,12651,KEF,439,23
2020,11618,EWR,22,16078,YHM,936,1
2020,13303,MIA,33,11760,FRA,429,67
2020,12892,LAX,91,15483,UPN,148,8
2020,12478,JFK,22,10711,BOG,327,119
2020,12892,LAX,91,12699,KIX,736,12
2020,12016,GUM,5,15306,TPE,781,34
2020,14747,SEA,93,14312,PVR,148,67
2020,10732,BQN,3,11654,FDF,252,34
2020,10397,ATL,34,12957,LGG,409,12
2020,10821,BWI,32,14293,PUJ,224,49
2020,14771,SFO,91,13252,MEX,148,118
2020,11057,CLT,36,14849,SKB,275,8
2020,11618,EWR,22,12026,GVA,486,58
2020,10299,ANC,1,14309,PVG,713,23
2020,14747,SEA,93,12651,KEF,439,58
2020,12892,LAX,91,14309,PVG,713,58
2020,13303,MIA,33,10920,CDG,427,2
2020,12892,LAX,91,15277,TNA,713,8
2020,12892,LAX,91,13252,MEX,148,1
2020,15304,TPA,33,16321,ZRH,486,8
2020,13930,ORD,41,10846,BZE,106,8
2020,13303,MIA,33,15052,SVD,279,2
2020,11618,EWR,22,14918,SNN,441,1
2020,12892,LAX,91,15306,TPE,781,178
2020,13303,MIA,33,14681,SAP,131,31
2020,12758,KOA,2,16229,YVR,906,12
2020,11618,EWR,22,14677,SAL,118,12
2020,10732,BQN,3,15013,STI,224,20
2020,11618,EWR,22,13744,NRT,736,49
2020,10721,BOS,13,16149,YOW,936,46
2020,14771,SFO,91,15127,TAO,713,2
2020,13303,MIA,33,13166,MAO,316,8
2020,12016,GUM,5,15237,TKK,810,31
2020,13303,MIA,33,15183,TFS,482,2
2020,13930,ORD,41,14832,SJD,148,61
2020,11298,DFW,74,16271,YYZ,936,38
2020,13204,MCO,33,11082,CNF,316,23
2020,11618,EWR,22,12073,HAV,219,58
2020,11298,DFW,74,14312,PVR,148,208
2020,13244,MEM,54,16232,YWG,926,44
2020,10821,BWI,32,14838,SJO,110,12
2020,13303,MIA,33,10357,ARN,484,8
2020,12892,LAX,91,13602,NAN,821,48
2020,11638,FAT,91,11874,GDL,148,67
2020,14771,SFO,91,16229,YVR,906,208
2020,12173,HNL,2,15092,SYD,802,67
2020,11618,EWR,22,11435,DUB,441,58
2020,13303,MIA,33,13252,MEX,148,12
2020,12892,LAX,91,12990,LIR,110,67
2020,11618,EWR,22,11290,DEL,733,58
2020,11618,EWR,22,12991,LIS,469,40
2020,11638,FAT,91,11874,GDL,148,67
2020,12889,LAS,85,16232,YWG,926,18
2020,13303,MIA,33,11052,CLO,327,2
2020,12889,LAS,85,16242,YXE,921,18
2020,12889,LAS,85,16252,YXU,936,18
2020,12889,LAS,85,16253,YXX,906,18
2020,12266,IAH,74,10210,AGU,148,118
2020,11618,EWR,22,12986,LIM,368,40
2020,14831,SJC,91,14066,PEK,713,2
2020,10821,BWI,32,12990,LIR,110,12
2020,13487,MSP,63,13594,MZT,148,2
2020,14107,PHX,81,13594,MZT,148,12
2020,11618,EWR,22,11455,DXB,678,58
2020,13303,MIA,33,10952,CFB,316,2
2020,13930,ORD,41,15084,SXM,264,20
2020,11066,CMH,44,11032,CUN,148,8
2020,10792,BUF,22,16149,YOW,936,8
2020,11618,EWR,22,16217,YUL,941,46
2020,14107,PHX,81,13594,MZT,148,12
2020,12266,IAH,74,16257,YYC,916,118
2020,14107,PHX,81,11032,CUN,148,61
2020,12892,LAX,91,10210,AGU,148,26
2020,10397,ATL,34,14286,PTY,162,42
2020,12889,LAS,85,16115,YLW,906,18
2020,12892,LAX,91,14458,RAR,813,8
2020,12889,LAS,85,16173,YQR,921,18
2020,12892,LAX,91,14832,SJD,148,8
2020,10299,ANC,1,12277,ICN,778,67
2020,11618,EWR,22,11988,GRU,316,58
2020,11618,EWR,22,11868,GCM,233,58
2020,11618,EWR,22,11760,FRA,429,58
2020,11618,EWR,22,11488,EDI,493,58
2020,12266,IAH,74,10244,AKL,851,60
2020,10397,ATL,34,13269,MGA,153,8
2020,14771,SFO,91,11435,DUB,441,58
2020,12478,JFK,22,10877,CAN,713,12
2020,11057,CLT,36,11244,CZM,148,8
2020,13244,MEM,54,16477,QRO,148,26
2020,13930,ORD,41,16858,IST,679,58
2020,11433,DTW,43,10287,AMM,639,2
2020,11298,DFW,74,13370,MLM,148,62
2020,14100,PHL,23,16217,YUL,941,66
2020,11057,CLT,36,11185,CUR,262,8
2020,10299,ANC,1,14309,PVG,713,2
2020,13204,MCO,33,13218,MDE,327,12
2020,14843,SJU,3,13156,MAD,482,2
2020,10397,ATL,34,14832,SJD,148,66
2020,13244,MEM,54,12277,ICN,778,12
2020,11618,EWR,22,15084,SXM,264,58
2020,11618,EWR,22,15013,STI,224,58
2020,12889,LAS,85,13514,MTY,148,18
2020,12264,IAD,32,11988,GRU,316,49
2020,12889,LAS,85,13744,NRT,736,18
2020,11057,CLT,36,11907,GGT,204,8
2020,12478,JFK,22,14677,SAL,118,2
2020,11292,DEN,82,11032,CUN,148,49
2020,11298,DFW,74,13594,MZT,148,62
2020,11618,EWR,22,13744,NRT,736,58
2020,10299,ANC,1,13744,NRT,736,32
2020,12478,JFK,22,15258,TLV,636,12
2020,11433,DTW,43,13252,MEX,148,49
2020,13303,MIA,33,14278,PTP,235,2
2020,14057,PDX,92,14832,SJD,148,58
2020,12892,LAX,91,14309,PVG,713,66
2020,14843,SJU,3,10470,AZS,224,2
2020,14747,SEA,93,11760,FRA,429,61
2020,12478,JFK,22,10162,ADD,522,12
2020,11618,EWR,22,10162,ADD,522,36
2020,12892,LAX,91,10517,BCN,482,28
2020,14635,RSW,33,11444,DUS,429,23
2020,11057,CLT,36,10312,ANU,206,8
2020,10397,ATL,34,11760,FRA,429,61
2020,10721,BOS,13,16858,IST,679,52
2020,12892,LAX,91,12966,LGW,493,58
2020,12266,IAH,74,14022,PBC,148,49
2020,12758,KOA,2,16229,YVR,906,18
2020,10397,ATL,34,11915,GIG,316,61
2020,11057,CLT,36,11950,GND,273,8
2020,12266,IAH,74,13514,MTY,148,60
2020,12478,JFK,22,13113,LUX,454,25
2020,11618,EWR,22,14293,PUJ,224,119
2020,13204,MCO,33,12651,KEF,439,38
2020,14027,PBI,33,16217,YUL,941,42
2020,13487,MSP,63,14312,PVR,148,66
2020,10721,BOS,13,10292,AMS,461,23
2020,14057,PDX,92,16257,YYC,916,58
2020,13204,MCO,33,15567,VCP,316,52
2020,12266,IAH,74,11874,GDL,148,34
2020,14771,SFO,91,11455,DXB,678,58
2020,14057,PDX,92,16229,YVR,906,12
2020,11618,EWR,22,14739,SDQ,224,58
2020,14869,SLC,87,11874,GDL,148,61
2020,14843,SJU,3,15084,SXM,264,46
2020,11618,EWR,22,14207,POP,224,58
2020,13232,MDW,41,14293,PUJ,224,23
2020,13303,MIA,33,14717,SCL,324,119
2020,12892,LAX,91,13252,MEX,148,12
2020,12339,IND,42,10970,CGN,429,31
2020,11618,EWR,22,13952,OSL,465,58
2020,12889,LAS,85,12277,ICN,778,12
2020,11057,CLT,36,14832,SJD,148,8
2020,11057,CLT,36,14739,SDQ,224,8
2020,10299,ANC,1,11160,CSX,713,30
2020,11618,EWR,22,14739,SDQ,224,1
2020,13930,ORD,41,13180,MBJ,243,49
2020,14057,PDX,92,16257,YYC,916,41
2020,12892,LAX,91,16042,YEG,916,54
2020,11618,EWR,22,14677,SAL,118,58
2020,13244,MEM,54,16477,QRO,148,23
2020,12892,LAX,91,12966,LGW,493,49
2020,11066,CMH,44,16271,YYZ,936,183
2020,14057,PDX,92,14832,SJD,148,58
2020,14843,SJU,3,13156,MAD,482,28
2020,14100,PHL,23,13180,MBJ,243,12
2020,12892,LAX,91,14228,PPT,823,23
2020,10397,ATL,34,14637,RTB,131,8
2020,12892,LAX,91,14677,SAL,118,34
2020,10299,ANC,1,16271,YYZ,936,8
2020,11057,CLT,36,14207,POP,224,8
2020,10397,ATL,34,14293,PUJ,224,8
2020,13303,MIA,33,11225,CYB,233,2
2020,12892,LAX,91,13252,MEX,148,67
2020,11278,DCA,32,16217,YUL,941,118
2020,12478,JFK,22,11070,CMN,548,48
2020,10299,ANC,1,12143,HKG,729,68
2020,14492,RDU,36,12972,LHR,493,31
2020,10821,BWI,32,10411,AUA,277,68
2020,13487,MSP,63,13605,NAS,204,2
2020,13930,ORD,41,13180,MBJ,243,68
2020,13303,MIA,33,10711,BOG,327,44
2020,11298,DFW,74,15455,UIO,337,58
2020,11697,FLL,33,16271,YYZ,936,14
2020,14771,SFO,91,11290,DEL,733,61
2020,14843,SJU,3,16271,YYZ,936,23
2020,12173,HNL,2,13744,NRT,736,68
2020,10721,BOS,13,16217,YUL,941,208
2020,11433,DTW,43,16217,YUL,941,12
2020,12892,LAX,91,12966,LGW,493,1
2020,14747,SEA,93,11874,GDL,148,48
2020,12892,LAX,91,11160,CSX,713,18
2020,14771,SFO,91,13744,NRT,736,58
2020,12016,GUM,5,13744,NRT,736,61
2020,10257,ALB,22,16217,YUL,941,1
2020,11697,FLL,33,16163,YQB,941,42
2020,11433,DTW,43,10920,CDG,427,58
2020,12892,LAX,91,10210,AGU,148,26
2020,11298,DFW,74,11032,CUN,148,348
2020,11292,DEN,82,11187,CUU,148,8
2020,11292,DEN,82,11244,CZM,148,8
2020,13204,MCO,33,14681,SAP,131,8
2020,12266,IAH,74,15306,TPE,781,44
2020,14107,PHX,81,14312,PVR,148,118
2020,10732,BQN,3,11185,CUR,262,20
2020,10397,ATL,34,10312,ANU,206,8
2020,13930,ORD,41,15718,WAW,467,54
2020,13204,MCO,33,14677,SAL,118,8
2020,13930,ORD,41,11172,CTU,713,2
2020,15842,WRI,21,13299,MHZ,493,2
2020,10732,BQN,3,10411,AUA,277,20
2020,12266,IAH,74,16477,QRO,148,208
2020,14771,SFO,91,15868,WUH,713,2
2020,10299,ANC,1,13252,MEX,148,12
2020,12892,LAX,91,13252,MEX,148,28
2020,11057,CLT,36,16271,YYZ,936,68
2020,13204,MCO,33,11455,DXB,678,34
2020,13204,MCO,33,10711,BOG,327,38
2020,11298,DFW,74,14838,SJO,110,58
2020,11298,DFW,74,13594,MZT,148,58
2020,12478,JFK,22,16321,ZRH,486,31
2020,11618,EWR,22,16271,YYZ,936,346
2020,13303,MIA,33,13491,MST,461,11
2020,14730,SDF,52,16477,QRO,148,2
2020,13303,MIA,33,12051,GYE,337,2
2020,11298,DFW,74,14677,SAL,118,58
2020,11298,DFW,74,13799,OAX,148,58
2020,11298,DFW,74,13744,NRT,736,58
2020,11298,DFW,74,13370,MLM,148,58
2020,12892,LAX,91,11172,CTU,713,18
2020,11298,DFW,74,13252,MEX,148,58
2020,14107,PHX,81,13252,MEX,148,58
2020,12892,LAX,91,12651,KEF,439,1
2020,12264,IAD,32,10411,AUA,277,11
2020,14771,SFO,91,13243,MEL,802,23
2020,11298,DFW,74,12986,LIM,368,58
2020,11292,DEN,82,14832,SJD,148,68
2020,14771,SFO,91,13744,NRT,736,58
2020,15016,STL,64,13180,MBJ,243,11
2020,12264,IAD,32,13605,NAS,204,11
2020,13930,ORD,41,15455,UIO,337,2
2020,13204,MCO,33,12010,GUA,127,20
2020,12892,LAX,91,12986,LIM,368,8
2020,14107,PHX,81,11187,CUU,148,58
2020,13204,MCO,33,12966,LGW,493,36
2020,11298,DFW,74,14832,SJD,148,234
2020,13303,MIA,33,12693,KIN,243,11
2020,12266,IAH,74,14637,RTB,131,46
2020,14100,PHL,23,13156,MAD,482,61
2020,11618,EWR,22,16217,YUL,941,68
2020,13930,ORD,41,14066,PEK,713,2
2020,11298,DFW,74,14717,SCL,324,58
2020,14107,PHX,81,11874,GDL,148,58
2020,11292,DEN,82,16257,YYC,916,8
2020,13303,MIA,33,16271,YYZ,936,178
2020,12266,IAH,74,16271,YYZ,936,11
2020,12173,HNL,2,13408,MNL,766,42
2020,13930,ORD,41,15455,UIO,337,2
2020,13303,MIA,33,13518,MUC,429,50
2020,13303,MIA,33,12073,HAV,219,348
2020,12264,IAD,32,14677,SAL,118,67
2020,12892,LAX,91,16321,ZRH,486,54
2020,14730,SDF,52,13514,MTY,148,2
2020,12892,LAX,91,14115,PIK,493,8
2020,14869,SLC,87,16257,YYC,916,12
2020,12889,LAS,85,16242,YXE,921,12
2020,13487,MSP,63,14312,PVR,148,67
2020,12953,LGA,22,16271,YYZ,936,349
2020,14570,RNO,85,11874,GDL,148,32
2020,13930,ORD,41,10411,AUA,277,52
2020,11298,DFW,74,10920,CDG,427,67
2020,13244,MEM,54,14309,PVG,713,23
2020,10423,AUS,74,12966,LGW,493,12
2020,10299,ANC,1,15113,SZX,713,46
2020,12478,JFK,22,12972,LHR,493,208
2020,13487,MSP,63,11032,CUN,148,67
2020,13244,MEM,54,15210,TIJ,148,23
2020,11042,CLE,44,11032,CUN,148,23
2020,12266,IAH,74,10244,AKL,851,48
2020,11618,EWR,22,10920,CDG,427,58
2020,11618,EWR,22,10752,BRU,409,58
2020,13495,MSY,72,11032,CUN,148,2
2020,13303,MIA,33,10711,BOG,327,67
2020,12264,IAD,32,16149,YOW,936,118
2020,10721,BOS,13,14012,PAP,238,8
2020,11618,EWR,22,11118,CPH,419,58
2020,10397,ATL,34,10411,AUA,277,67
2020,11697,FLL,33,16232,YWG,926,12
2020,14730,SDF,52,15018,STN,493,20
2020,13204,MCO,33,16078,YHM,936,36
2020,12478,JFK,22,10790,BUD,437,8
2020,14771,SFO,91,13408,MNL,766,118
2020,12892,LAX,91,14312,PVR,148,54
2020,12478,JFK,22,12920,LCY,493,23
2020,15304,TPA,33,12073,HAV,219,67
2020,12266,IAH,74,13252,MEX,148,349
2020,13303,MIA,33,14065,PEI,327,23
2020,14771,SFO,91,10920,CDG,427,46
2020,13204,MCO,33,16085,YHZ,951,26
2020,14730,SDF,52,16128,YMX,941,42
2020,15304,TPA,33,12073,HAV,219,49
2020,10397,ATL,34,11444,DUS,429,44
2020,12892,LAX,91,14309,PVG,713,26
2020,11618,EWR,22,10716,BOM,733,58
2020,12016,GUM,5,12277,ICN,778,178
2020,11618,EWR,22,10711,BOG,327,58
2020,14100,PHL,23,13605,NAS,204,58
2020,11433,DTW,43,13252,MEX,148,58
2020,12478,JFK,22,12627,KBP,488,23
2020,12478,JFK,22,14153,PLS,281,50
2020,13487,MSP,63,16257,YYC,916,69
2020,10397,ATL,34,10312,ANU,206,8
2020,14843,SJU,3,11760,FRA,429,8
2020,11292,DEN,82,12990,LIR,110,12
2020,11278,DCA,32,13605,NAS,204,8
2020,13204,MCO,33,16149,YOW,936,61
2020,11618,EWR,22,10394,ATH,433,58
2020,11433,DTW,43,12277,ICN,778,58
2020,10721,BOS,13,12991,LIS,469,46
2020,12889,LAS,85,12277,ICN,778,40
2020,10732,BQN,3,14884,SLU,276,44
2020,11298,DFW,74,13180,MBJ,243,50
2020,13303,MIA,33,13605,NAS,204,348
2020,13930,ORD,41,13370,MLM,148,12
2020,11433,DTW,43,11760,FRA,429,58
2020,13930,ORD,41,11760,FRA,429,30
2020,14843,SJU,3,14293,PUJ,224,54
2020,15027,STX,4,15084,SXM,264,1
2020,13487,MSP,63,11244,CZM,148,26
2020,11618,EWR,22,10357,ARN,484,58
2020,12266,IAH,74,16042,YEG,916,43
2020,10397,ATL,34,11950,GND,273,8
2020,13244,MEM,54,15567,VCP,316,23
2020,13204,MCO,33,13289,MHH,204,12
2020,13303,MIA,33,11625,EZE,303,2
2020,12264,IAD,32,16271,YYZ,936,118
2020,11433,DTW,43,16271,YYZ,936,58
2020,13930,ORD,41,14293,PUJ,224,61
2020,11618,EWR,22,13252,MEX,148,178
2020,13232,MDW,41,11874,GDL,148,67
2020,13830,OGG,2,16229,YVR,906,2
2020,13303,MIA,33,11654,FDF,252,12
2020,10299,ANC,1,14309,PVG,713,12
2020,13487,MSP,63,14312,PVR,148,62
2020,11433,DTW,43,13514,MTY,148,58
2020,13303,MIA,33,11988,GRU,316,67
2020,12478,JFK,22,14849,SKB,275,12
2020,11697,FLL,33,10357,ARN,484,8
2020,12266,IAH,74,12010,GUA,127,34
2020,14679,SAN,91,14312,PVR,148,26
2020,13232,MDW,41,11032,CUN,148,41
2020,12266,IAH,74,16257,YYC,916,65
2020,14635,RSW,33,16271,YYZ,936,12
2020,12892,LAX,91,15113,SZX,713,2
2020,13303,MIA,33,12101,HEL,425,12
2020,11697,FLL,33,12051,GYE,337,34
2020,11618,EWR,22,15402,TXL,429,52
2020,12892,LAX,91,15917,XMN,713,2
2020,11618,EWR,22,13156,MAD,482,38
2020,12892,LAX,91,16229,YVR,906,176
2020,14100,PHL,23,11760,FRA,429,1
2020,12892,LAX,91,12143,HKG,729,65
2020,13303,MIA,33,10752,BRU,409,12
2020,12478,JFK,22,11030,CKG,713,18
2020,13204,MCO,33,16271,YYZ,936,12
2020,14771,SFO,91,10929,CEB,766,2
2020,13303,MIA,33,13218,MDE,327,12
2020,14869,SLC,87,16257,YYC,916,42
2020,10721,BOS,13,11032,CUN,148,43
2020,12266,IAH,74,14838,SJO,110,206
2020,12892,LAX,91,10696,BNE,802,65
2020,10299,ANC,1,16271,YYZ,936,7
2020,12264,IAD,32,11032,CUN,148,65
2020,12892,LAX,91,16321,ZRH,486,60
2020,13930,ORD,41,16217,YUL,941,7
2020,14222,PPG,5,15144,TBU,881,1
2020,14122,PIT,23,16217,YUL,941,55
2020,13930,ORD,41,11244,CZM,148,7
2020,11827,FXE,33,14682,SAQ,204,23
2020,14100,PHL,23,11435,DUB,441,38
2020,11193,CVG,44,10752,BRU,409,2
2020,14679,SAN,91,12972,LHR,493,55
2020,12892,LAX,91,14677,SAL,118,2
2020,11433,DTW,43,10638,BJX,148,48
2020,11298,DFW,74,15192,TGU,131,26
2020,12478,JFK,22,12991,LIS,469,52
2020,14747,SEA,93,16257,YYC,916,2
2020,13303,MIA,33,10292,AMS,461,7
2020,11292,DEN,82,16271,YYZ,936,34
2020,12892,LAX,91,13602,NAN,821,60
2020,13204,MCO,33,16217,YUL,941,2
2020,12892,LAX,91,14309,PVG,713,120
2020,13930,ORD,41,15306,TPE,781,46
2020,11292,DEN,82,16042,YEG,916,12
2020,15304,TPA,33,16085,YHZ,951,34
2020,15842,WRI,21,13299,MHZ,493,2
2020,12889,LAS,85,13252,MEX,148,49
2020,14771,SFO,91,14312,PVR,148,67
2020,12016,GUM,5,13408,MNL,766,58
2020,12016,GUM,5,11793,FUK,736,58
2020,11697,FLL,33,11082,CNF,316,12
2020,12892,LAX,91,12143,HKG,729,60
2020,13487,MSP,63,16217,YUL,941,20
2020,14869,SLC,87,16229,YVR,906,65
2020,11697,FLL,33,11868,GCM,233,43
2020,13303,MIA,33,14153,PLS,281,2
2020,11292,DEN,82,11868,GCM,233,7
2020,12892,LAX,91,13252,MEX,148,23
2020,11827,FXE,33,15417,TZN,204,58
2020,13930,ORD,41,16271,YYZ,936,12
2020,12266,IAH,74,15455,UIO,337,66
2020,10529,BDL,11,16217,YUL,941,18
2020,14771,SFO,91,11874,GDL,148,55
2020,12892,LAX,91,10415,AUH,678,26
2020,12016,GUM,5,13744,NRT,736,58
2020,11618,EWR,22,14066,PEK,713,7
2020,11697,FLL,33,16257,YYC,916,18
2020,11298,DFW,74,15192,TGU,131,26
2020,13303,MIA,33,11950,GND,273,7
2020,10721,BOS,13,14293,PUJ,224,12
2020,12478,JFK,22,12991,LIS,469,34
2020,12892,LAX,91,14066,PEK,713,120
2020,12917,LCK,44,15058,SVO,475,4
2020,14107,PHX,81,16115,YLW,906,12
2020,11618,EWR,22,10920,CDG,427,31
2020,11298,DFW,74,14681,SAP,131,36
2020,12266,IAH,74,13594,MZT,148,12
2020,13796,OAK,91,14832,SJD,148,7
2020,13303,MIA,33,15013,STI,224,7
2020,13204,MCO,33,13165,MAN,493,36
2020,14771,SFO,91,10877,CAN,713,12
2020,13303,MIA,33,12693,KIN,243,7
2020,13303,MIA,33,15455,UIO,337,20
2020,10423,AUS,74,11032,CUN,148,1
2020,12892,LAX,91,13692,NKG,713,2
2020,12889,LAS,85,16042,YEG,916,60
2020,12892,LAX,91,11651,FCO,450,12
2020,11298,DFW,74,11760,FRA,429,2
2020,12892,LAX,91,13744,NRT,736,1
2020,11433,DTW,43,11760,FRA,429,31
2020,13303,MIA,33,13306,MID,148,7
2020,12892,LAX,91,13744,NRT,736,1
2020,12892,LAX,91,12472,JED,670,23
2020,12892,LAX,91,12010,GUA,127,2
2020,12478,JFK,22,14309,PVG,713,120
2020,14771,SFO,91,12169,HND,736,52
2020,13303,MIA,33,14717,SCL,324,120
2020,12892,LAX,91,12143,HKG,729,2
2020,14747,SEA,93,16229,YVR,906,12
2020,11298,DFW,74,10411,AUA,277,2
2020,11298,DFW,74,10292,AMS,461,2
2020,14100,PHL,23,13518,MUC,429,1
2020,12892,LAX,91,14677,SAL,118,18
2020,14679,SAN,91,14832,SJD,148,43
2020,12892,LAX,91,10415,AUH,678,26
2020,12339,IND,42,10920,CDG,427,18
2020,13303,MIA,33,15455,UIO,337,65
2020,12889,LAS,85,16271,YYZ,936,65
2020,13303,MIA,33,13166,MAO,316,7
2020,11298,DFW,74,14832,SJD,148,206
2020,12889,LAS,85,16257,YYC,916,2
2020,11292,DEN,82,11868,GCM,233,12
2020,12889,LAS,85,16271,YYZ,936,2
2020,13303,MIA,33,10575,BGI,205,7
2020,13930,ORD,41,10415,AUH,678,58
2020,13204,MCO,33,14496,REC,316,35
2020,10397,ATL,34,14717,SCL,324,53
2020,11697,FLL,33,16271,YYZ,936,42
2020,13303,MIA,33,13218,MDE,327,7
2020,12892,LAX,91,14312,PVR,148,52
2020,10721,BOS,13,10575,BGI,205,12
2020,14771,SFO,91,16321,ZRH,486,23
2020,14100,PHL,23,10292,AMS,461,48
2020,11298,DFW,74,11244,CZM,148,65
2020,12478,JFK,22,10920,CDG,427,31
2020,11298,DFW,74,12938,LEJ,429,2
2020,12892,LAX,91,11030,CKG,713,2
2020,15024,STT,4,14692,SBH,237,8
2020,14100,PHL,23,14293,PUJ,224,26
2020,12173,HNL,2,13744,NRT,736,58
2020,13303,MIA,33,13252,MEX,148,7
2020,11278,DCA,32,13605,NAS,204,12
2020,12173,HNL,2,12699,KIX,736,58
2020,12173,HNL,2,12699,KIX,736,58
2020,12173,HNL,2,12277,ICN,778,58
2020,11618,EWR,22,10717,BON,260,7
2020,12339,IND,42,11032,CUN,148,18
2020,11292,DEN,82,10846,BZE,106,2
2020,11057,CLT,36,12990,LIR,110,7
2020,12266,IAH,74,15258,TLV,636,7
2020,11042,CLE,44,11032,CUN,148,26
2020,12892,LAX,91,13594,MZT,148,1
2020,11193,CVG,44,12143,HKG,729,2
2020,14771,SFO,91,10877,CAN,713,34
2020,12892,LAX,91,12710,KKJ,736,7
2020,12173,HNL,2,14228,PPT,823,12
2020,13930,ORD,41,11290,DEL,733,58
2020,12173,HNL,2,12169,HND,736,58
2020,12889,LAS,85,16229,YVR,906,65
2020,13930,ORD,41,10292,AMS,461,2
2020,13930,ORD,41,11118,CPH,419,58
2020,12173,HNL,2,12699,KIX,736,58
2020,13930,ORD,41,11988,GRU,316,49
2020,13204,MCO,33,11164,CTG,327,12
2020,15304,TPA,33,11760,FRA,429,48
2020,12173,HNL,2,13744,NRT,736,58
2020,13204,MCO,33,16271,YYZ,936,26
2020,10721,BOS,13,10920,CDG,427,35
2020,12173,HNL,2,13744,NRT,736,58
2020,12173,HNL,2,13744,NRT,736,58
2020,13930,ORD,41,11032,CUN,148,58
